path,label,image_score,anchor_score,reconstruction_score,bottleneck_divergence,pixel_aggregated_score,patch_divergence_aggregated,fused_score
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01474_99.png,0,0.36933964490890503,0.36933964490890503,0.14028286933898926,0.9319876432418823,2.435563564300537,0.7152920365333557,0.17183451954939571
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01487_95.png,0,0.38666898012161255,0.38666898012161255,0.21392354369163513,0.6445781588554382,3.3706557750701904,0.5086904764175415,0.15639643900539235
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01487_96.png,0,0.36386358737945557,0.36386358737945557,0.19920817017555237,0.5642362236976624,3.0922513008117676,0.46913695335388184,0.12783201375930864
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01487_97.png,0,0.3525826036930084,0.3525826036930084,0.21468207240104675,0.5212087035179138,3.4229283332824707,0.472137451171875,0.13271716649827148
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01487_98.png,0,0.32729676365852356,0.32729676365852356,0.17848241329193115,0.6135854125022888,2.7997241020202637,0.6198486685752869,0.1389201744699957
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01487_99.png,0,0.36776572465896606,0.36776572465896606,0.16587921977043152,0.713138222694397,2.5436763763427734,0.7188776731491089,0.17507647494790396
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01501_97.png,0,0.41217994689941406,0.41217994689941406,0.19075249135494232,0.8513332009315491,2.834414005279541,0.876450777053833,0.24319724781635652
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01501_98.png,0,0.3982468843460083,0.3982468843460083,0.17197687923908234,0.8612806797027588,2.5744426250457764,0.8301365375518799,0.2177317093285943
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01501_99.png,0,0.37977731227874756,0.37977731227874756,0.14037469029426575,0.9276073575019836,2.0170531272888184,0.7626378536224365,0.17635273417350897
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01518_60.png,0,0.43283578753471375,0.43283578753471375,0.281402587890625,1.2988157272338867,4.541251182556152,1.3799099922180176,0.4255159062052393
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01518_61.png,0,0.4466428756713867,0.4466428756713867,0.25940048694610596,1.3525302410125732,4.035035610198975,1.4241608381271362,0.42835486756517577
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01534_97.png,0,0.32868704199790955,0.32868704199790955,0.14719067513942719,0.9337289333343506,2.518275737762451,0.8555929660797119,0.18923127234364737
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01534_98.png,0,0.3194999396800995,0.3194999396800995,0.14009542763233185,0.8221192359924316,2.382608652114868,0.7409428954124451,0.15286355517437689
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01534_99.png,0,0.32471245527267456,0.32471245527267456,0.15073683857917786,0.808890700340271,2.5536630153656006,0.7304759621620178,0.15770641884721764
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01545_60.png,0,0.3904295563697815,0.3904295563697815,0.2079852968454361,1.0152499675750732,3.166334390640259,0.7412843704223633,0.20928506284575898
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01545_61.png,0,0.38677895069122314,0.38677895069122314,0.22302669286727905,1.075627326965332,3.5260069370269775,0.8014536499977112,0.2326434428839628
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01545_62.png,0,0.43479543924331665,0.43479543924331665,0.22672627866268158,0.871647298336029,3.570746660232544,0.6400789022445679,0.21725993403713564
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01545_63.png,0,0.39500707387924194,0.39500707387924194,0.24662697315216064,1.0423567295074463,4.002009391784668,0.8049099445343018,0.2511135451578691
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01545_64.png,0,0.40397363901138306,0.40397363901138306,0.2427757829427719,1.1474708318710327,3.9186840057373047,1.063023567199707,0.31621664240553804
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01550_96.png,0,0.3615158796310425,0.3615158796310425,0.18231137096881866,0.7937631011009216,3.0294089317321777,0.7786234617233276,0.20072322295330713
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01550_97.png,0,0.34075239300727844,0.34075239300727844,0.18373867869377136,0.8542049527168274,3.1170146465301514,0.7800426483154297,0.19370723345153945
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01550_98.png,0,0.3137214779853821,0.3137214779853821,0.16326560080051422,0.9890695810317993,2.688241958618164,0.9345817565917969,0.2063504042223642
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01550_99.png,0,0.33417919278144836,0.33417919278144836,0.1789843738079071,0.9684882164001465,2.943852424621582,0.8492699861526489,0.20255102589691854
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01563_97.png,0,0.5341826677322388,0.5341826677322388,0.12564612925052643,0.9965914487838745,2.1157171726226807,1.0301729440689087,0.3182518379946856
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01563_98.png,0,0.5364432334899902,0.5364432334899902,0.12018316239118576,0.926937460899353,1.9830061197280884,0.9436558485031128,0.29431187631219874
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01563_99.png,0,0.48620396852493286,0.48620396852493286,0.12263650447130203,1.1600091457366943,2.1191060543060303,0.9528956413269043,0.27657378783824765
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01577_98.png,0,0.5389171242713928,0.5389171242713928,0.45370814204216003,0.8759632110595703,6.57784366607666,0.9437110424041748,0.42780414528935334
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01577_99.png,0,0.5494109392166138,0.5494109392166138,0.5335901975631714,0.8506824970245361,7.513843059539795,0.9055836200714111,0.4504106327497417
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01579_96.png,0,0.3668782114982605,0.3668782114982605,0.21370179951190948,0.9750373959541321,3.337210178375244,0.7154754996299744,0.19666894492780496
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01579_97.png,0,0.35615074634552,0.35615074634552,0.2071366161108017,0.899513840675354,3.2408833503723145,0.6585611701011658,0.17484474094040245
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01579_98.png,0,0.33962735533714294,0.33962735533714294,0.20016343891620636,0.8780844211578369,3.1460354328155518,0.7395280599594116,0.1840818505367382
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01579_99.png,0,0.33006441593170166,0.33006441593170166,0.21897634863853455,0.9535918235778809,3.461618423461914,0.6552870869636536,0.16797786207926824
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01586_60.png,0,0.34578025341033936,0.34578025341033936,0.1710272878408432,1.1169630289077759,2.8593363761901855,1.1314119100570679,0.2747606925954015
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01586_61.png,0,0.3479597568511963,0.3479597568511963,0.1459142565727234,1.0436503887176514,2.351992130279541,1.0659878253936768,0.24516258028724022
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01586_62.png,0,0.3547518849372864,0.3547518849372864,0.13211604952812195,1.0329782962799072,2.0985934734344482,1.104205846786499,0.25046302612116433
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01586_63.png,0,0.3547109067440033,0.3547109067440033,0.13014225661754608,1.0019853115081787,2.0307419300079346,1.0256705284118652,0.22925014085237988
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01586_64.png,0,0.3785836100578308,0.3785836100578308,0.13150057196617126,0.940586268901825,2.018735408782959,0.8977881073951721,0.20894212612976068
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01586_65.png,0,0.36996349692344666,0.36996349692344666,0.12728175520896912,1.0009753704071045,1.9723247289657593,0.8320931792259216,0.1874074664280871
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01589_60.png,0,0.4520364999771118,0.4520364999771118,0.40266096591949463,1.0973068475723267,6.927101135253906,0.8103041052818298,0.36381170522439343
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01589_61.png,0,0.4382844865322113,0.4382844865322113,0.3648824095726013,1.039870262145996,6.2658843994140625,0.7919911742210388,0.3337389665831114
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01589_62.png,0,0.3952138423919678,0.3952138423919678,0.35510069131851196,1.0673061609268188,6.099615573883057,0.7762373089790344,0.3045848775430219
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01589_63.png,0,0.4052513539791107,0.4052513539791107,0.3436794877052307,1.0463619232177734,5.899969577789307,1.0074902772903442,0.36026825944762775
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01589_64.png,0,0.41156843304634094,0.41156843304634094,0.3031136095523834,1.1002445220947266,5.190728187561035,1.1651555299758911,0.38147963338472934
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01589_65.png,0,0.44808217883110046,0.44808217883110046,0.29486456513404846,1.0685925483703613,4.958190441131592,1.1274192333221436,0.38292469899720627
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01599_97.png,0,0.4356895387172699,0.4356895387172699,0.4167194664478302,0.9129332900047302,6.123115539550781,0.7351085543632507,0.31445744722254454
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01599_98.png,0,0.44147974252700806,0.44147974252700806,0.37296590209007263,0.8609921932220459,5.664922714233398,0.8408385515213013,0.3299233171896719
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01599_99.png,0,0.473052978515625,0.473052978515625,0.3309157192707062,0.8586900234222412,5.2010016441345215,0.8014670014381409,0.3219531435497648
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01604_60.png,0,0.4145719110965729,0.4145719110965729,0.18074622750282288,1.1994341611862183,2.592341661453247,1.3565782308578491,0.3549883982958773
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01604_61.png,0,0.4427311420440674,0.4427311420440674,0.19848944246768951,1.1941858530044556,2.8762805461883545,1.3252087831497192,0.368886487627271
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01633_98.png,0,0.3581283390522003,0.3581283390522003,0.22854527831077576,0.8910247683525085,3.8395447731018066,0.505149781703949,0.15544086079840835
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01633_99.png,0,0.3465433716773987,0.3465433716773987,0.2340792715549469,0.8609676361083984,3.896958827972412,0.5196687579154968,0.15513492998349748
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01649_95.png,0,0.3802832365036011,0.3802832365036011,0.19752925634384155,1.1361995935440063,3.159769058227539,0.8588240146636963,0.23306009113639864
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01649_96.png,0,0.39043426513671875,0.39043426513671875,0.1937270164489746,1.2003285884857178,3.027482748031616,0.9568163752555847,0.258090651221248
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01649_97.png,0,0.402778297662735,0.402778297662735,0.21631300449371338,1.1398738622665405,3.3591973781585693,0.9410562515258789,0.2696582636747652
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01649_98.png,0,0.3798065483570099,0.3798065483570099,0.22659455239772797,1.077597737312317,3.6475322246551514,0.693641185760498,0.20641073370222895
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01649_99.png,0,0.3709731996059418,0.3709731996059418,0.21835969388484955,1.0509992837905884,3.4493801593780518,0.7278323769569397,0.2048756512823781
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01652_60.png,0,0.4140796363353729,0.4140796363353729,0.2651125192642212,0.7913407683372498,3.6548914909362793,0.7915008664131165,0.24691490253561665
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01652_61.png,0,0.3593739867210388,0.3593739867210388,0.27761217951774597,0.8791308403015137,3.7918050289154053,0.9069422483444214,0.2530910830118276
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\good\img\01652_62.png,0,0.4008257985115051,0.4008257985115051,0.29452717304229736,0.8876951336860657,4.181201934814453,0.9177653789520264,0.28669106712281256
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00002_60.png,1,0.48542386293411255,0.48542386293411255,0.2432747334241867,0.9738613963127136,3.332109212875366,1.0699012279510498,0.33979300698660564
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00002_68.png,1,0.49711155891418457,0.49711155891418457,0.3600534498691559,0.7190196514129639,4.331048011779785,0.8748798370361328,0.3263440559237332
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00002_76.png,1,0.5425484776496887,0.5425484776496887,0.36636561155319214,0.5874112844467163,4.360524654388428,0.42580941319465637,0.23881274280056075
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00002_84.png,1,0.7096591591835022,0.7096591591835022,0.38882842659950256,0.6773765087127686,4.138120174407959,0.48178550601005554,0.32568855464373336
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00002_92.png,1,0.5258737206459045,0.5258737206459045,0.3703564405441284,0.6315954923629761,3.89422607421875,0.6738786697387695,0.27821945422384275
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00006_60.png,1,0.5288158655166626,0.5288158655166626,0.40268275141716003,0.5200772285461426,3.5877835750579834,0.7957084774971008,0.3006428355071407
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00006_68.png,1,0.6237785220146179,0.6237785220146179,0.48459336161613464,0.40834909677505493,3.8223721981048584,0.8972277641296387,0.3774823886040252
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00006_76.png,1,0.7245199680328369,0.7245199680328369,0.4576108455657959,0.6374427080154419,3.565779685974121,1.021282434463501,0.44845139154159314
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00006_84.png,1,0.5226355195045471,0.5226355195045471,0.377641499042511,0.7893886566162109,3.366379499435425,0.9082711338996887,0.31890098346984563
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00006_92.png,1,0.5851379036903381,0.5851379036903381,0.3728705644607544,0.8670558929443359,3.732884407043457,1.2197319269180298,0.4355153119951958
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00009_60.png,1,0.42822617292404175,0.42822617292404175,0.3237116038799286,0.7614691257476807,4.151056289672852,0.5717361569404602,0.21409846779619307
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00009_68.png,1,0.37895432114601135,0.37895432114601135,0.36278676986694336,0.6954712271690369,5.084893703460693,0.6659119725227356,0.24059829766528892
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00009_76.png,1,0.363668292760849,0.363668292760849,0.3422005772590637,0.9323124885559082,5.023288249969482,0.7210811376571655,0.24506175058701923
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00009_84.png,1,0.3826853334903717,0.3826853334903717,0.2699502110481262,0.9179800152778625,3.993147134780884,0.637730062007904,0.20403563777229067
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00009_92.png,1,0.4131969213485718,0.4131969213485718,0.3289075493812561,1.1521977186203003,5.074068546295166,0.6701545715332031,0.2576299068214565
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00012_60.png,1,0.48489969968795776,0.48489969968795776,0.28350549936294556,0.9232363700866699,3.765305280685425,1.1642264127731323,0.37512453601896384
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00012_68.png,1,0.5920487642288208,0.5920487642288208,0.4404355585575104,0.5584414005279541,5.079362392425537,0.7534512877464294,0.3633452918664616
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00012_76.png,1,0.6593816876411438,0.6593816876411438,0.4759610891342163,0.46820640563964844,4.4987006187438965,0.5437106490135193,0.32730276090123506
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00012_84.png,1,0.6831681728363037,0.6831681728363037,0.6298801898956299,0.5787824392318726,5.82167387008667,0.8087597489356995,0.44165321206985586
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00012_92.png,1,0.708906352519989,0.708906352519989,0.5290740728378296,0.6375764608383179,4.736234664916992,1.0512751340866089,0.4820662727085652
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00016_60.png,1,0.36641669273376465,0.36641669273376465,0.18678253889083862,0.8038180470466614,2.4883532524108887,0.9611365795135498,0.2321901699745212
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00016_68.png,1,0.38696542382240295,0.38696542382240295,0.22759291529655457,0.36529046297073364,2.955280303955078,0.4246043860912323,0.12397798947257091
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00016_76.png,1,0.37265491485595703,0.37265491485595703,0.2627623379230499,0.5728520154953003,2.9996237754821777,0.46725940704345703,0.1288908095937761
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00016_84.png,1,0.501244306564331,0.501244306564331,0.2844681441783905,0.667385458946228,3.1258950233459473,0.5068742036819458,0.20345679756755586
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00016_92.png,1,0.3217928409576416,0.3217928409576416,0.24005095660686493,1.0635322332382202,3.9429209232330322,0.9793785214424133,0.2572942385063216
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00017_60.png,1,0.47381696105003357,0.47381696105003357,0.46264806389808655,0.6238587498664856,4.3524298667907715,0.5263476967811584,0.23048451977628348
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00017_68.png,1,0.42792558670043945,0.42792558670043945,0.3275648057460785,0.6149325966835022,3.638159990310669,0.5643465518951416,0.19737702066127016
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00017_76.png,1,0.4941518008708954,0.4941518008708954,0.30427852272987366,0.5220378041267395,4.087243556976318,0.44998887181282043,0.21382444918663773
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00017_84.png,1,0.44297561049461365,0.44297561049461365,0.35451388359069824,0.5614070296287537,4.428201675415039,0.49567875266075134,0.21046841638803637
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00017_92.png,1,0.44587528705596924,0.44587528705596924,0.28108832240104675,0.586155354976654,3.938551664352417,0.5853333473205566,0.21971408389192038
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00019_60.png,1,0.46383699774742126,0.46383699774742126,0.293400377035141,0.7793868780136108,3.26460862159729,1.0494829416275024,0.3225691720201721
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00019_68.png,1,0.4638165831565857,0.4638165831565857,0.3588574528694153,0.7586427330970764,4.430819034576416,0.9537965655326843,0.33269718717470426
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00019_76.png,1,0.4973054528236389,0.4973054528236389,0.35544925928115845,0.53145831823349,4.422702312469482,0.6371189951896667,0.27082840409940756
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00019_84.png,1,0.4669637680053711,0.4669637680053711,0.3256511688232422,0.5682967901229858,4.120863437652588,0.5087620615959167,0.21624577323704813
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00019_92.png,1,0.49581170082092285,0.49581170082092285,0.37295275926589966,0.6492093801498413,5.308528900146484,0.599868893623352,0.2864975295073578
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00022_60.png,1,0.5185359716415405,0.5185359716415405,0.18668021261692047,0.8112849593162537,2.7473411560058594,1.093796968460083,0.34457526107605935
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00022_68.png,1,0.35979390144348145,0.35979390144348145,0.18217071890830994,0.8834298253059387,2.585480213165283,1.0724265575408936,0.2590974552875805
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00022_76.png,1,0.3685516119003296,0.3685516119003296,0.19087862968444824,0.8793455362319946,2.7046215534210205,0.6682087779045105,0.16767187188419808
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00022_84.png,1,0.38586732745170593,0.38586732745170593,0.24476855993270874,0.49157142639160156,3.469268798828125,0.3955674469470978,0.13114109997613177
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00022_92.png,1,0.5222604870796204,0.5222604870796204,0.2519862949848175,0.3787626028060913,2.9762818813323975,0.4561738967895508,0.19673473701493074
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00030_60.png,1,0.39086177945137024,0.39086177945137024,0.2936131954193115,0.7062153816223145,4.6635236740112305,0.7415005564689636,0.2526529424400895
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00030_68.png,1,0.5016510486602783,0.5016510486602783,0.3062417805194855,0.7560455203056335,4.562144756317139,0.8209774494171143,0.32195441136738534
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00030_76.png,1,0.47162798047065735,0.47162798047065735,0.3505763113498688,0.5456812381744385,4.278829574584961,0.6455828547477722,0.2565334865285976
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00030_84.png,1,0.4467966556549072,0.4467966556549072,0.35224151611328125,0.5461170673370361,4.009296894073486,0.49077263474464417,0.1990241441894281
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00030_92.png,1,0.5002971887588501,0.5002971887588501,0.27879267930984497,0.41793137788772583,3.536257743835449,0.458905965089798,0.20307024034340956
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00031_60.png,1,0.44543787837028503,0.44543787837028503,0.23911511898040771,1.270277976989746,3.6340813636779785,1.1471014022827148,0.34836187307603583
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00031_68.png,1,0.3656269311904907,0.3656269311904907,0.31010502576828003,0.9899975657463074,4.1051130294799805,1.1252716779708862,0.3185761632327365
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00031_76.png,1,0.46519193053245544,0.46519193053245544,0.315248042345047,0.8336729407310486,3.6811327934265137,1.0892544984817505,0.3449507263961124
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00031_84.png,1,0.3657117187976837,0.3657117187976837,0.3066747486591339,0.6401755213737488,3.7013659477233887,0.5225147008895874,0.15932698856455108
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00031_92.png,1,0.40966105461120605,0.40966105461120605,0.31579461693763733,0.6966307163238525,3.872736930847168,0.90571129322052,0.2790630267001297
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00032_60.png,1,0.37467074394226074,0.37467074394226074,0.2620418667793274,0.6442036628723145,4.0002312660217285,0.6074344515800476,0.19300175991886695
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00032_68.png,1,0.3875437378883362,0.3875437378883362,0.2754055857658386,0.5691423416137695,4.113837718963623,0.4907563328742981,0.1738181163985962
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00032_76.png,1,0.3613337278366089,0.3613337278366089,0.25470423698425293,0.5542677640914917,3.191514253616333,0.3942718207836151,0.11114501332499266
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00032_84.png,1,0.4300970733165741,0.4300970733165741,0.24483071267604828,0.48801952600479126,3.172602415084839,0.5781973004341125,0.1883991375540779
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00032_92.png,1,0.41888830065727234,0.41888830065727234,0.2613610327243805,0.5313055515289307,2.9494521617889404,0.6170137524604797,0.18614636481487962
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00036_60.png,1,0.5066570043563843,0.5066570043563843,0.4792039096355438,0.5035731792449951,5.273239612579346,0.5508978366851807,0.2786482081809372
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00036_68.png,1,0.525032639503479,0.525032639503479,0.5408818125724792,0.5250091552734375,5.652089595794678,0.48393699526786804,0.28190160733027825
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00036_76.png,1,0.4885336458683014,0.4885336458683014,0.4335898160934448,0.4838069677352905,4.324618339538574,0.6636546850204468,0.27032846492910545
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00036_84.png,1,0.42595377564430237,0.42595377564430237,0.4613012373447418,0.6189719438552856,4.818818092346191,0.6352525949478149,0.24780397429151896
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00036_92.png,1,0.40581607818603516,0.40581607818603516,0.37377095222473145,0.5804831385612488,4.82720422744751,0.4524235427379608,0.19366753429530306
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00048_60.png,1,0.48740094900131226,0.48740094900131226,0.33257436752319336,0.6186965703964233,3.27872896194458,0.5160934925079346,0.2035247130573317
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00048_68.png,1,0.45624732971191406,0.45624732971191406,0.42147478461265564,0.3938547372817993,3.956939220428467,0.4833788573741913,0.20020500514975814
d:\Documents\FMI\Disertatie\medical-ad\data\BraTS2021_slice\test\Ungood\img\00048_76.png,1,0.4298273026943207,0.4298273026943207,0.33536452054977417,0.5063337087631226,3.629185676574707,0.6704091429710388,0.22400745699591226
